signup_date,user_id,channel,campaign_id,country,device,activated
2024-02-08,u1483,organic,,US,mobile,no
2024-02-08,u1484,organic,,UK,desktop,no
2024-02-08,u1485,paid_search,cmp_ps_2024,IN,mobile,no
2024-02-08,u1486,paid_search,cmp_ps_2024,UK,desktop,yes
2024-02-08,u1487,paid_search,cmp_ps_2024,CA,mobile,yes
2024-02-08,u1488,paid_search,cmp_ps_2024,IN,desktop,no
2024-02-08,u1489,paid_search,cmp_ps_2024,DE,mobile,no
2024-02-08,u1490,referral,,UK,mobile,no
2024-02-08,u1491,referral,,CA,desktop,yes
2024-02-08,u1492,social,cmp_social_2024,CA,mobile,yes
2024-02-09,u1493,organic,,IN,desktop,no
2024-02-09,u1494,organic,,IN,mobile,yes
2024-02-09,u1495,paid_search,cmp_ps_2024,UK,desktop,yes
2024-02-09,u1496,referral,,CA,desktop,yes
2024-02-09,u1497,referral,,CA,desktop,no
2024-02-09,u1498,social,cmp_social_2024,US,mobile,yes
2024-02-09,u1499,social,cmp_social_2024,UK,mobile,no
2024-02-09,u1500,social,cmp_social_2024,CA,desktop,yes
2024-02-09,u1501,social,cmp_social_2024,UK,mobile,yes
2024-02-10,u1502,organic,,US,desktop,no
2024-02-10,u1503,organic,,CA,mobile,no
2024-02-10,u1504,organic,,US,desktop,no
2024-02-10,u1505,paid_search,cmp_ps_2024,US,mobile,no
2024-02-10,u1506,paid_search,cmp_ps_2024,UK,desktop,yes
2024-02-10,u1507,paid_search,cmp_ps_2024,DE,mobile,no
2024-02-10,u1508,referral,,UK,desktop,yes
unknown,u1509,referral,,DE,desktop,yes
2024-02-10,u1510,referral,,IN,mobile,yes
2024-02-10,u1511,social,cmp_social_2024,CA,desktop,no
2024-02-10,u1512,social,cmp_social_2024,US,mobile,no
2024-02-10,u1513,social,cmp_social_2024,CA,desktop,yes
2024-02-10,u1514,social,cmp_social_2024,US,mobile,yes
2024-02-10,u1515,social,cmp_social_2024,US,mobile,yes
2024-02-10,u1516,social,cmp_social_2024,US,mobile,yes
2024-02-10,u1517,social,cmp_social_2024,UK,mobile,yes
2024-02-11,u1518,organic,,UK,mobile,yes
2024-02-11,u1519,organic,,US,desktop,no
2024-02-11,u1520,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-11,u1521,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-11,u1522,paid_search,cmp_ps_2024,UK,mobile,yes
2024-02-11,u1523,referral,,US,mobile,yes
2024-02-11,u1524,referral,,IN,mobile,no
2024-02-11,u1525,social,cmp_social_2024,US,desktop,yes
2024-02-11,u1526,social,cmp_social_2024,US,desktop,no
2024-02-11,u1527,social,cmp_social_2024,US,desktop,yes
2024-02-11,u1528,social,cmp_social_2024,CA,mobile,yes
2024-02-11,u1529,social,cmp_social_2024,IN,mobile,yes
2024-02-11,u1530,social,cmp_social_2024,CA,mobile,yes
2024-02-12,u1531,organic,,DE,desktop,no
2024-02-12,u1532,organic,,UK,mobile,no
2024-02-12,u1533,organic,,US,desktop,no
2024-02-12,u1534,organic,,IN,mobile,no
2024-02-12,u1535,organic,,UK,mobile,yes
2024-02-12,u1536,organic,,IN,desktop,yes
2024-02-12,u1537,paid_search,cmp_ps_2024,DE,desktop,yes
2024-02-12,u1538,paid_search,cmp_ps_2024,CA,mobile,no
2024-02-12,u1539,paid_search,cmp_ps_2024,CA,mobile,no
2024-02-12,u1540,paid_search,cmp_ps_2024,IN,mobile,yes
2024-02-12,u1541,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-12,u1542,referral,,IN,mobile,yes
2024-02-12,u1543,referral,,US,mobile,yes
2024-02-12,u1544,referral,,UK,desktop,yes
2024-02-12,u1545,social,cmp_social_2024,UK,mobile,yes
2024-02-12,u1546,social,cmp_social_2024,DE,mobile,yes
2024-02-12,u1547,social,cmp_social_2024,IN,mobile,no
2024-02-12,u1548,social,cmp_social_2024,CA,desktop,yes
2024-02-13,u1549,organic,,CA,desktop,yes
2024-02-13,u1550,organic,,UK,mobile,no
2024-02-13,u1551,organic,,UK,mobile,no
2024-02-13,u1552,paid_search,cmp_ps_2024,DE,mobile,no
2024-02-13,u1553,paid_search,cmp_ps_2024,IN,mobile,yes
2024-02-13,u1554,referral,,UK,mobile,no
2024-02-13,u1555,referral,,UK,desktop,no
2024-02-13,u1556,social,cmp_social_2024,CA,mobile,yes
2024-02-13,u1557,social,cmp_social_2024,US,mobile,yes
2024-02-13,u1558,social,cmp_social_2024,DE,mobile,yes
2024-02-13,u1559,social,cmp_social_2024,US,mobile,yes
2024-02-13,u1560,social,cmp_social_2024,CA,desktop,no
2024-02-13,u1561,social,cmp_social_2024,IN,mobile,yes
2024-02-13,u1562,social,cmp_social_2024,US,mobile,yes
2024-02-14,u1563,organic,,US,desktop,no
2024-02-14,u1564,organic,,UK,mobile,no
2024-02-14,u1565,paid_search,cmp_ps_2024,US,desktop,yes
2024-02-14,u1566,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-14,u1567,paid_search,cmp_ps_2024,UK,desktop,no
2024-02-14,u1568,referral,,US,desktop,no
2024-02-14,u1569,social,cmp_social_2024,DE,mobile,no
2024-02-14,u1570,social,cmp_social_2024,US,desktop,no
2024-02-15,u1571,organic,,IN,desktop,yes
2024-02-15,u1572,organic,,IN,mobile,yes
2024-02-15,u1573,organic,,DE,desktop,yes
2024-02-15,u1574,organic,,US,mobile,yes
2024-02-15,u1575,organic,,US,mobile,yes
2024-02-15,u1576,paid_search,cmp_ps_2024,US,desktop,no
2024-02-15,u1577,paid_search,cmp_ps_2024,CA,mobile,no
2024-02-15,u1578,paid_search,cmp_ps_2024,IN,desktop,no
2024-02-15,u1579,referral,,IN,mobile,no
2024-02-15,u1580,social,cmp_social_2024,UK,desktop,no
2024-02-15,u1581,social,cmp_social_2024,US,mobile,yes
2024-02-15,u1582,social,cmp_social_2024,IN,mobile,no
2024-02-15,u1583,social,cmp_social_2024,US,mobile,no
2024-02-15,u1584,social,cmp_social_2024,DE,desktop,yes
2024-02-15,u1585,social,cmp_social_2024,CA,mobile,yes
2024-02-16,u1586,organic,,US,desktop,yes
2024-02-16,u1587,organic,,CA,mobile,yes
2024-02-16,u1588,organic,,US,desktop,yes
2024-02-16,u1589,paid_search,cmp_ps_2024,US,desktop,yes
2024-02-16,u1590,paid_search,cmp_ps_2024,US,desktop,yes
2024-02-16,u1591,referral,,CA,mobile,no
2024-02-16,u1592,social,cmp_social_2024,IN,mobile,yes
2024-02-16,u1593,social,cmp_social_2024,US,desktop,yes
2024-02-16,u1594,social,cmp_social_2024,CA,desktop,yes
2024-02-17,u1595,organic,,CA,mobile,no
2024-02-17,u1596,organic,,IN,desktop,yes
2024-02-17,u1597,paid_search,cmp_ps_2024,US,desktop,yes
2024-02-17,u1598,referral,,IN,desktop,yes
2024-02-17,u1599,referral,,IN,mobile,yes
2024-02-18,u1600,organic,,CA,desktop,yes
2024-02-18,u1601,organic,,US,desktop,no
2024-02-18,u1602,organic,,US,desktop,yes
2024-02-18,u1603,organic,,US,mobile,yes
2024-02-18,u1604,organic,,CA,desktop,no
2024-02-18,u1605,paid_search,cmp_ps_2024,UK,desktop,yes
2024-02-18,u1606,paid_search,cmp_ps_2024,US,desktop,no
2024-02-18,u1607,paid_search,cmp_ps_2024,UK,mobile,yes
2024-02-18,u1608,paid_search,cmp_ps_2024,CA,mobile,no
2024-02-18,u1609,paid_search,cmp_ps_2024,IN,desktop,yes
2024-02-18,u1610,referral,,DE,desktop,no
2024-02-18,u1611,referral,,US,mobile,yes
2024-02-18,u1612,referral,,US,mobile,no
2024-02-18,u1613,social,cmp_social_2024,UK,desktop,yes
2024-02-18,u1614,social,cmp_social_2024,US,mobile,yes
2024-02-18,u1615,social,cmp_social_2024,IN,mobile,yes
2024-02-18,u1616,social,cmp_social_2024,CA,desktop,no
2024-02-18,u1617,social,cmp_social_2024,US,desktop,no
2024-02-19,u1618,organic,,UK,mobile,no
2024-02-19,u1619,organic,,US,desktop,no
2024-02-19,u1620,paid_search,cmp_ps_2024,IN,mobile,no
2024-02-19,u1621,paid_search,cmp_ps_2024,DE,mobile,yes
2024-02-19,u1622,paid_search,cmp_ps_2024,IN,mobile,no
2024-02-19,u1623,referral,,IN,mobile,yes
2024-02-19,u1624,social,cmp_social_2024,US,mobile,no
2024-02-19,u1625,social,cmp_social_2024,US,mobile,yes
2024-02-19,u1626,social,cmp_social_2024,CA,desktop,yes
2024-02-20,u1627,organic,,UK,mobile,yes
2024-02-20,u1628,organic,,IN,desktop,yes
2024-02-20,u1629,organic,,IN,desktop,yes
2024-02-20,u1630,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-20,u1631,paid_search,cmp_ps_2024,IN,mobile,no
2024-02-20,u1632,paid_search,cmp_ps_2024,IN,desktop,yes
2024-02-20,u1633,referral,,IN,mobile,yes
2024-02-21,u1634,organic,,CA,mobile,no
2024-02-21,u1635,organic,,US,desktop,no
2024-02-21,u1636,organic,,US,mobile,yes
2024-02-21,u1637,organic,,US,mobile,no
2024-02-21,u1638,paid_search,cmp_ps_2024,CA,desktop,no
2024-02-21,u1639,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-21,u1640,referral,,IN,desktop,yes
2024-02-21,u1641,social,cmp_social_2024,US,mobile,no
2024-02-21,u1642,social,cmp_social_2024,US,mobile,yes
2024-02-21,u1643,social,cmp_social_2024,IN,mobile,yes
2024-02-21,u1644,social,cmp_social_2024,US,desktop,no
2024-02-21,u1645,social,cmp_social_2024,DE,mobile,yes
2024-02-21,u1646,social,cmp_social_2024,US,mobile,no
2024-02-22,u1647,organic,,UK,mobile,yes
2024-02-22,u1648,organic,,IN,mobile,yes
2024-02-22,u1649,paid_search,cmp_ps_2024,US,desktop,no
2024-02-22,u1650,referral,,IN,mobile,yes
2024-02-22,u1651,social,cmp_social_2024,IN,mobile,yes
2024-02-22,u1652,social,cmp_social_2024,UK,desktop,yes
2024-02-22,u1653,social,cmp_social_2024,UK,desktop,yes
2024-02-22,u1654,social,cmp_social_2024,US,desktop,no
2024-02-23,u1655,organic,,CA,mobile,no
2024-02-23,u1656,organic,,US,mobile,no
2024-02-23,u1657,organic,,UK,mobile,no
2024-02-23,u1658,organic,,IN,mobile,yes
2024-02-23,u1659,paid_search,cmp_ps_2024,IN,mobile,yes
2024-02-23,u1660,paid_search,cmp_ps_2024,CA,mobile,yes
2024-02-23,u1661,referral,,IN,mobile,no
2024-02-23,u1662,social,cmp_social_2024,US,mobile,yes
2024-02-23,u1663,social,cmp_social_2024,US,desktop,yes
2024-02-23,u1664,social,cmp_social_2024,CA,desktop,no
2024-02-24,u1665,organic,,US,mobile,yes
2024-02-24,u1666,organic,,IN,desktop,yes
2024-02-24,u1667,organic,,IN,mobile,no
2024-02-24,u1668,organic,,IN,desktop,yes
2024-02-24,u1669,organic,,CA,mobile,no
2024-02-24,u1670,organic,,IN,mobile,no
2024-02-24,u1671,organic,,US,desktop,no
2024-02-24,u1672,paid_search,cmp_ps_2024,CA,desktop,no
2024-02-24,u1673,paid_search,cmp_ps_2024,IN,mobile,no
2024-02-24,u1674,paid_search,cmp_ps_2024,IN,mobile,no
2024-02-24,u1675,referral,,US,mobile,yes
2024-02-24,u1676,referral,,US,mobile,yes
2024-02-24,u1677,referral,,US,desktop,yes
2024-02-24,u1678,social,cmp_social_2024,CA,desktop,no
2024-02-24,u1679,social,cmp_social_2024,IN,desktop,no
2024-02-24,u1680,social,cmp_social_2024,US,desktop,yes
2024-02-24,u1681,social,cmp_social_2024,US,mobile,yes
2024-02-24,u1682,social,cmp_social_2024,US,desktop,no
2024-02-25,u1683,organic,,CA,mobile,yes
2024-02-25,u1684,organic,,CA,mobile,no
2024-02-25,u1685,organic,,IN,desktop,yes
2024-02-25,u1686,organic,,IN,desktop,yes
2024-02-25,u1687,organic,,CA,desktop,no
2024-02-25,u1688,organic,,US,mobile,no
2024-02-25,u1689,organic,,US,desktop,yes
2024-02-25,u1690,paid_search,cmp_ps_2024,DE,desktop,no
2024-02-25,u1691,paid_search,cmp_ps_2024,UK,mobile,yes
2024-02-25,u1692,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-25,u1693,social,cmp_social_2024,UK,desktop,no
2024-02-25,u1694,social,cmp_social_2024,CA,mobile,yes
2024-02-25,u1695,social,cmp_social_2024,IN,mobile,yes
2024-02-25,u1696,social,cmp_social_2024,IN,mobile,yes
2024-02-25,u1697,social,cmp_social_2024,US,desktop,yes
2024-02-25,u1698,social,cmp_social_2024,IN,mobile,no
2024-02-25,u1699,social,cmp_social_2024,CA,mobile,yes
2024-02-26,u1700,organic,,US,mobile,no
2024-02-26,u1701,organic,,DE,desktop,yes
2024-02-26,u1702,organic,,US,mobile,yes
2024-02-26,u1703,organic,,CA,desktop,yes
2024-02-26,u1704,paid_search,cmp_ps_2024,CA,desktop,yes
2024-02-26,u1705,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-26,u1706,social,cmp_social_2024,CA,mobile,no
2024-02-26,u1707,social,cmp_social_2024,US,mobile,yes
2024-02-26,u1708,social,cmp_social_2024,UK,mobile,yes
2024-02-26,u1709,social,cmp_social_2024,US,desktop,no
2024-02-26,u1710,social,cmp_social_2024,US,mobile,yes
2024-02-27,u1711,organic,,UK,mobile,no
2024-02-27,u1712,organic,,DE,mobile,no
2024-02-27,u1713,organic,,IN,desktop,no
2024-02-27,u1714,organic,,US,desktop,yes
2024-02-27,u1715,organic,,IN,desktop,no
2024-02-27,u1716,organic,,US,mobile,no
2024-02-27,u1717,organic,,UK,desktop,no
2024-02-27,u1718,organic,,IN,mobile,no
2024-02-27,u1719,organic,,IN,mobile,yes
2024-02-27,u1720,paid_search,cmp_ps_2024,UK,desktop,no
2024-02-27,u1721,paid_search,cmp_ps_2024,CA,mobile,yes
2024-02-27,u1722,referral,,CA,desktop,no
2024-02-27,u1723,social,cmp_social_2024,UK,mobile,yes
2024-02-27,u1724,social,cmp_social_2024,US,mobile,no
2024-02-27,u1725,social,cmp_social_2024,US,mobile,yes
2024-02-28,u1726,organic,,IN,mobile,yes
2024-02-28,u1727,organic,,DE,desktop,no
2024-02-28,u1728,referral,,UK,desktop,yes
2024-02-28,u1729,referral,,IN,mobile,no
2024-02-28,u1730,social,cmp_social_2024,US,desktop,no
2024-02-28,u1731,social,cmp_social_2024,DE,desktop,no
2024-02-28,u1732,social,cmp_social_2024,UK,mobile,yes
2024-02-28,u1733,social,cmp_social_2024,UK,mobile,no
2024-02-28,u1734,social,cmp_social_2024,IN,mobile,yes
2024-02-29,u1735,organic,,IN,mobile,no
2024-02-29,u1736,organic,,US,mobile,yes
2024-02-29,u1737,organic,,CA,mobile,no
2024-02-29,u1738,organic,,CA,mobile,yes
2024-02-29,u1739,organic,,IN,desktop,no
2024-02-29,u1740,organic,,US,mobile,yes
2024-02-29,u1741,paid_search,cmp_ps_2024,US,desktop,no
2024-02-29,u1742,paid_search,cmp_ps_2024,US,desktop,no
2024-02-29,u1743,paid_search,cmp_ps_2024,CA,mobile,yes
2024-02-29,u1744,paid_search,cmp_ps_2024,IN,mobile,no
2024-02-29,u1745,paid_search,cmp_ps_2024,CA,mobile,yes
2024-02-29,u1746,paid_search,cmp_ps_2024,US,mobile,yes
2024-02-29,u1747,referral,,UK,desktop,no
2024-02-29,u1748,referral,,US,desktop,no
2024-02-29,u1749,referral,,US,mobile,yes
2024-02-29,u1750,social,cmp_social_2024,DE,desktop,no
2024-02-29,u1751,social,cmp_social_2024,IN,desktop,no
2024-02-29,u1752,social,cmp_social_2024,CA,desktop,no
2024-02-29,u1753,social,cmp_social_2024,IN,mobile,yes
2024-02-29,u1754,social,cmp_social_2024,UK,mobile,no
2024-02-29,u1755,social,cmp_social_2024,CA,mobile,no
2024-02-29,u1756,social,cmp_social_2024,US,mobile,no
2024-03-01,u1757,organic,,US,mobile,no
2024-03-01,u1758,organic,,DE,mobile,no
2024-03-01,u1759,organic,,US,mobile,yes
2024-03-01,u1760,organic,,DE,mobile,no
2024-03-01,u1761,organic,,US,mobile,yes
2024-03-01,u1762,organic,,IN,mobile,no
2024-03-01,u1763,organic,,CA,desktop,yes
2024-03-01,u1764,paid_search,cmp_ps_2024,US,desktop,yes
2024-03-01,u1765,paid_search,cmp_ps_2024,US,mobile,no
2024-03-01,u1766,paid_search,cmp_ps_2024,IN,mobile,yes
2024-03-01,u1767,paid_search,cmp_ps_2024,DE,desktop,yes
2024-03-01,u1768,referral,,CA,mobile,yes
2024-03-01,u1769,social,,DE,mobile,no
2024-03-02,u1770,organic,,IN,mobile,yes
2024-03-02,u1771,organic,,US,mobile,yes
2024-03-02,u1772,organic,,US,desktop,yes
2024-03-02,u1773,paid_search,cmp_ps_2024,US,mobile,no
2024-03-02,u1774,paid_search,cmp_ps_2024,US,desktop,yes
2024-03-02,u1775,paid_search,cmp_ps_2024,US,desktop,no
2024-03-02,u1776,paid_search,cmp_ps_2024,US,desktop,no
2024-03-02,u1777,referral,,US,desktop,no
2024-03-02,u1778,referral,,UK,mobile,no
2024-03-03,u1779,organic,,US,desktop,yes
2024-03-03,u1780,organic,,UK,mobile,no
2024-03-03,u1781,organic,,CA,desktop,yes
2024-03-03,u1782,organic,,CA,mobile,yes
2024-03-03,u1783,paid_search,cmp_ps_2024,DE,desktop,yes
2024-03-03,u1784,paid_search,cmp_ps_2024,CA,desktop,yes
2024-03-03,u1785,referral,,IN,mobile,no
2024-03-04,u1786,organic,,US,mobile,yes
2024-03-04,u1787,paid_search,cmp_ps_2024,US,mobile,yes
2024-03-04,u1788,paid_search,cmp_ps_2024,IN,mobile,yes
2024-03-04,u1789,paid_search,cmp_ps_2024,CA,desktop,no
2024-03-04,u1790,referral,,US,mobile,no
2024-03-05,u1791,organic,,UK,mobile,yes
2024-03-05,u1792,organic,,US,mobile,no
2024-03-05,u1793,organic,,US,desktop,yes
2024-03-05,u1794,paid_search,cmp_ps_2024,IN,desktop,yes
2024-03-05,u1795,referral,,IN,mobile,no
2024-03-05,u1796,referral,,US,mobile,no
2024-03-06,u1797,organic,,DE,mobile,no
2024-03-06,u1798,organic,,US,mobile,no
2024-03-06,u1799,organic,,IN,desktop,yes
2024-03-06,u1800,organic,,US,mobile,yes
2024-03-06,u1801,organic,,CA,desktop,no
2024-03-06,u1802,paid_search,cmp_ps_2024,UK,mobile,yes
2024-03-06,u1803,paid_search,cmp_ps_2024,US,desktop,no
2024-03-06,u1804,referral,,UK,desktop,yes
2024-03-06,u1805,referral,,CA,mobile,yes
2024-03-06,u1806,referral,,CA,mobile,no
2024-03-06,u1807,referral,,CA,desktop,yes
2024-03-06,u1808,referral,,CA,mobile,no
2024-03-06,u1809,social,,UK,mobile,no
2024-03-06,u1810,social,,US,mobile,no
2024-03-07,u1811,organic,,IN,mobile,yes
2024-03-07,u1812,organic,,UK,desktop,yes
2024-03-07,u1813,organic,,UK,mobile,yes
2024-03-07,u1814,organic,,US,desktop,no
2024-03-07,u1815,paid_search,cmp_ps_2024,CA,desktop,yes
2024-03-07,u1816,paid_search,cmp_ps_2024,US,mobile,yes
2024-03-07,u1817,referral,,DE,mobile,no
2024-03-07,u1818,referral,,US,mobile,no
2024-03-07,u1819,referral,,IN,mobile,no
2024-03-07,u1820,social,,US,mobile,no
2024-03-08,u1821,organic,,IN,mobile,yes
2024-03-08,u1822,organic,,IN,desktop,yes
2024-03-08,u1823,organic,,UK,desktop,no
2024-03-08,u1824,paid_search,cmp_ps_2024,UK,mobile,yes
2024-03-08,u1825,paid_search,cmp_ps_2024,IN,desktop,yes
2024-03-08,u1826,paid_search,cmp_ps_2024,UK,desktop,yes
2024-03-08,u1827,paid_search,cmp_ps_2024,CA,desktop,yes
2024-03-08,u1828,paid_search,cmp_ps_2024,UK,desktop,no
2024-03-08,u1829,referral,,US,desktop,no
2024-03-08,u1830,referral,,UK,mobile,yes
2024-03-08,u1831,referral,,DE,desktop,yes
2024-03-08,u1832,referral,,DE,desktop,no
2024-03-08,u1833,social,,US,desktop,yes
2024-03-09,u1834,organic,,US,mobile,yes
2024-03-09,u1835,organic,,CA,desktop,yes
2024-03-09,u1836,organic,,DE,desktop,yes
2024-03-09,u1837,organic,,IN,desktop,no
2024-03-09,u1838,organic,,US,mobile,no
2024-03-09,u1839,organic,,US,desktop,yes
2024-03-09,u1840,organic,,US,mobile,no
2024-03-09,u1841,paid_search,cmp_ps_2024,IN,mobile,no
2024-03-09,u1842,paid_search,cmp_ps_2024,DE,desktop,no
2024-03-09,u1843,paid_search,cmp_ps_2024,CA,mobile,no
2024-03-09,u1844,referral,,IN,desktop,yes
2024-03-09,u1845,referral,,CA,mobile,yes
2024-03-09,u1846,referral,,CA,desktop,no
2024-03-09,u1847,referral,,IN,desktop,no
2024-03-09,u1848,social,,CA,desktop,no
2024-03-10,u1849,organic,,US,mobile,yes
2024-03-10,u1850,organic,,UK,mobile,yes
2024-03-10,u1851,organic,,CA,mobile,yes
2024-03-10,u1852,organic,,DE,mobile,yes
2024-03-10,u1853,paid_search,cmp_ps_2024,IN,desktop,no
2024-03-10,u1854,referral,,IN,mobile,yes
2024-03-10,u1855,referral,,US,mobile,no
2024-03-11,u1856,organic,,US,mobile,yes
2024-03-11,u1857,organic,,US,desktop,no
2024-03-11,u1858,paid_search,cmp_ps_2024,CA,mobile,no
2024-03-11,u1859,paid_search,cmp_ps_2024,CA,desktop,no
2024-03-11,u1860,paid_search,cmp_ps_2024,CA,mobile,no
2024-03-11,u1861,referral,,IN,desktop,yes
2024-03-11,u1862,referral,,IN,mobile,yes
2024-03-11,u1863,referral,,IN,mobile,no
2024-03-11,u1864,social,,IN,mobile,yes
2024-03-12,u1865,organic,,US,mobile,no
2024-03-12,u1866,organic,,IN,desktop,no
2024-03-12,u1867,organic,,IN,desktop,yes
2024-03-12,u1868,organic,,UK,mobile,yes
2024-03-12,u1869,paid_search,cmp_ps_2024,CA,mobile,yes
2024-03-12,u1870,referral,,CA,mobile,yes
2024-03-12,u1871,social,,CA,desktop,no
2024-03-13,u1872,organic,,IN,mobile,yes
2024-03-13,u1873,organic,,DE,mobile,yes
2024-03-13,u1874,organic,,CA,mobile,no
2024-03-13,u1875,organic,,US,mobile,no
2024-03-13,u1876,paid_search,cmp_ps_2024,IN,desktop,yes
2024-03-13,u1877,paid_search,cmp_ps_2024,IN,mobile,no
2024-03-13,u1878,paid_search,cmp_ps_2024,US,mobile,no
2024-03-13,u1879,paid_search,cmp_ps_2024,UK,desktop,yes
2024-03-13,u1880,referral,,CA,mobile,yes
2024-03-13,u1881,referral,,US,desktop,yes
2024-03-13,u1882,referral,,US,desktop,no
2024-03-13,u1883,social,,CA,mobile,yes
2024-03-13,u1884,social,,US,desktop,yes
2024-03-13,u1885,social,,US,mobile,no
2024-03-14,u1886,organic,,UK,desktop,yes
2024-03-14,u1887,organic,,CA,mobile,yes
2024-03-14,u1888,organic,,US,mobile,yes
2024-03-14,u1889,paid_search,cmp_ps_2024,UK,desktop,yes
2024-03-14,u1890,paid_search,cmp_ps_2024,DE,desktop,yes
2024-03-14,u1891,referral,,CA,mobile,no
2024-03-14,u1892,social,,CA,mobile,no
2024-03-14,u1893,social,,US,mobile,yes
2024-03-15,u1894,organic,,CA,mobile,no
2024-03-15,u1895,paid_search,cmp_ps_2024,US,desktop,no
2024-03-15,u1896,paid_search,cmp_ps_2024,US,mobile,no
2024-03-15,u1897,paid_search,cmp_ps_2024,UK,mobile,no
2024-03-15,u1898,paid_search,cmp_ps_2024,IN,desktop,no
2024-03-15,u1899,paid_search,cmp_ps_2024,US,mobile,yes
2024-03-15,u1900,paid_search,cmp_ps_2024,US,desktop,no
2024-03-15,u1901,referral,,US,mobile,yes
2024-03-15,u1902,referral,,US,mobile,yes
2024-03-15,u1903,referral,,IN,mobile,yes
2024-03-16,u1904,organic,,DE,mobile,no
2024-03-16,u1905,organic,,IN,mobile,no
2024-03-16,u1906,paid_search,cmp_ps_2024,CA,desktop,no
2024-03-16,u1907,paid_search,cmp_ps_2024,US,desktop,no
2024-03-16,u1908,referral,,CA,mobile,yes
2024-03-16,u1909,referral,,US,mobile,no
2024-03-16,u1910,referral,,US,mobile,yes
2024-03-16,u1911,social,,US,desktop,no
2024-03-17,u1912,organic,,IN,mobile,yes
2024-03-17,u1913,organic,,CA,mobile,no
2024-03-17,u1914,organic,,US,mobile,yes
2024-03-17,u1915,paid_search,cmp_ps_2024,IN,mobile,no
2024-03-17,u1916,social,,US,mobile,yes
2024-03-18,u1917,organic,,CA,mobile,no
2024-03-18,u1918,organic,,US,mobile,no
2024-03-18,u1919,organic,,US,mobile,yes
2024-03-18,u1920,organic,,US,desktop,no
2024-03-18,u1921,organic,,UK,mobile,yes
2024-03-18,u1922,organic,,UK,desktop,yes
2024-03-18,u1923,organic,,IN,mobile,yes
2024-03-18,u1924,paid_search,cmp_ps_2024,IN,desktop,no
2024-03-18,u1925,paid_search,cmp_ps_2024,CA,mobile,yes
2024-03-19,u1926,organic,,US,mobile,yes
2024-03-19,u1927,organic,,US,desktop,yes
2024-03-19,u1928,organic,,IN,mobile,yes
2024-03-19,u1929,organic,,DE,desktop,no
2024-03-19,u1930,organic,,US,mobile,no
2024-03-19,u1931,organic,,CA,mobile,yes
2024-03-19,u1932,organic,,US,desktop,yes
2024-03-19,u1933,paid_search,cmp_ps_2024,CA,desktop,yes
2024-03-19,u1934,paid_search,cmp_ps_2024,IN,mobile,yes
2024-03-19,u1935,paid_search,cmp_ps_2024,CA,mobile,yes
2024-03-19,u1936,referral,,DE,mobile,no
2024-03-19,u1937,referral,,US,mobile,yes
2024-03-19,u1938,referral,,US,mobile,no
2024-03-19,u1939,referral,,DE,mobile,no
2024-03-20,u1940,organic,,IN,mobile,yes
2024-03-20,u1941,paid_search,cmp_ps_2024,US,mobile,no
2024-03-20,u1942,referral,,IN,desktop,yes
2024-03-20,u1943,referral,,US,desktop,no
2024-03-20,u1944,referral,,US,mobile,no
2024-03-20,u1945,referral,,UK,mobile,yes
2024-03-21,u1946,organic,,US,desktop,no
2024-03-21,u1947,paid_search,cmp_ps_2024,DE,mobile,yes
2024-03-21,u1948,paid_search,cmp_ps_2024,US,desktop,no
2024-03-21,u1949,paid_search,cmp_ps_2024,US,desktop,yes
2024-03-21,u1950,referral,,IN,mobile,yes
2024-03-22,u1951,organic,,US,desktop,no
2024-03-22,u1952,paid_search,cmp_ps_2024,UK,mobile,yes
2024-03-22,u1953,paid_search,cmp_ps_2024,US,mobile,no
2024-03-22,u1954,paid_search,cmp_ps_2024,IN,desktop,yes
2024-03-22,u1955,paid_search,cmp_ps_2024,US,desktop,no
2024-03-22,u1956,paid_search,cmp_ps_2024,US,desktop,yes
2024-03-22,u1957,paid_search,cmp_ps_2024,US,desktop,no
2024-03-22,u1958,paid_search,cmp_ps_2024,US,desktop,yes
2024-03-22,u1959,paid_search,cmp_ps_2024,US,desktop,yes
2024-03-22,u1960,paid_search,cmp_ps_2024,IN,desktop,no
2024-03-22,u1961,paid_search,cmp_ps_2024,UK,mobile,no
2024-03-22,u1962,referral,,US,desktop,yes
2024-03-22,u1963,referral,,US,desktop,no
2024-03-22,u1964,social,,DE,mobile,yes
2024-03-23,u1965,organic,,US,mobile,yes
2024-03-23,u1966,organic,,IN,mobile,no
2024-03-23,u1967,organic,,UK,mobile,no
2024-03-23,u1968,organic,,US,desktop,no
2024-03-23,u1969,organic,,UK,desktop,yes
2024-03-23,u1970,organic,,US,mobile,yes
2024-03-23,u1971,organic,,CA,mobile,no
2024-03-23,u1972,organic,,US,mobile,no
2024-03-23,u1973,organic,,US,mobile,yes
2024-03-23,u1974,paid_search,cmp_ps_2024,US,mobile,yes
2024-03-23,u1975,paid_search,cmp_ps_2024,US,mobile,yes
